"model","lang","contrast","layer","estimate","SE","df","t.ratio","p.value","p.value.adj","layer_rel","layer_depth","p.value.signif","p.value.adj.signif"
"Llama-3.2-1B","zh","diff - same","3",2.2080633535827188,0.812128992043454,123.7640432221938,2.718857934164938,0.007492072694195829,0.008562368793366661,0.1875,"lower","**","**"
"Llama-3.2-1B","zh","diff - same","4",2.6544717139085074,0.8121289920434541,123.7640432221938,3.268534604619159,0.0013997497991540561,0.0017227689835742231,0.25,"lower","**","**"
"Llama-3.2-1B","zh","diff - same","5",2.716579074546014,0.812128992043454,123.7640432221938,3.345009353391807,0.0010894691002145784,0.001452625466952771,0.3125,"lower","**","**"
"Llama-3.2-1B","zh","diff - same","6",2.7712823873427093,0.812128992043454,123.7640432221938,3.4123672649214183,8.70733423318896e-4,0.0012665213430093033,0.375,"middle","***","**"
"Llama-3.2-1B","zh","diff - same","7",3.024034323327622,0.812128992043454,123.7640432221938,3.7235886822838817,2.9695833417002677e-4,4.751333346720429e-4,0.4375,"middle","***","***"
"Llama-3.2-1B","zh","diff - same","8",3.036395363789068,0.812128992043454,123.7640432221938,3.7388092206251415,2.8127040821491345e-4,4.751333346720429e-4,0.5,"middle","***","***"
"Llama-3.2-1B","zh","diff - same","9",3.1867134192270656,0.812128992043454,123.7640432221938,3.9239005754600083,1.4362376886523824e-4,3.935814057832728e-4,0.5625,"middle","***","***"
"Llama-3.2-1B","zh","diff - same","10",3.1191330546105736,0.812128992043454,123.7640432221938,3.840686744555575,1.9482831413945392e-4,4.4532186089018037e-4,0.625,"middle","***","***"
"Llama-3.2-1B","zh","diff - same","11",3.035597481608211,0.812128992043454,123.7640432221938,3.737826763172355,2.822588322468482e-4,4.751333346720429e-4,0.6875,"higher","***","***"
"Llama-3.2-1B","zh","diff - same","12",3.2694684404687466,0.812128992043454,123.7640432221938,4.025799438882499,9.827696160027255e-5,3.935814057832728e-4,0.75,"higher","***","***"
"Llama-3.2-1B","zh","diff - same","13",3.268307649915082,0.812128992043454,123.7640432221938,4.024370120923114,9.880585388952171e-5,3.935814057832728e-4,0.8125,"higher","***","***"
"Llama-3.2-1B","zh","diff - same","14",3.4471825707970716,0.812128992043454,123.7640432221938,4.244624443369983,4.257003039201555e-5,3.935814057832728e-4,0.875,"higher","***","***"
"Llama-3.2-1B","zh","diff - same","15",3.1807112694505424,0.812128992043454,123.7640432221938,3.9165099394461147,1.4759302716872732e-4,3.935814057832728e-4,0.9375,"higher","***","***"
"Llama-3.2-1B","zh","diff - same","16",3.3306649751822723,0.812128992043454,123.7640432221938,4.10115265901511,7.392296251076016e-5,3.935814057832728e-4,1,"higher","***","***"
"Llama-3.2-3B","en","diff - same","1",4.872138132780259,1.1928449189701937,131.1433568128042,4.084469033062966,7.642253226747335e-5,7.642253226747335e-5,0.03571428571428571,"lower","***","***"
"Llama-3.2-3B","en","diff - same","2",7.186270977454887,1.192844918970215,131.14335681279942,6.02448051978023,1.6052552882458592e-08,8.989429614176812e-8,0.07142857142857142,"lower","***","***"
"Llama-3.2-3B","en","diff - same","3",10.788782845056154,1.192844918970215,131.14335681279942,9.044581297600805,1.7390162482867918e-15,4.869245495203017e-14,0.10714285714285714,"lower","***","***"
"Llama-3.2-3B","en","diff - same","4",10.064912904587402,1.192844918970215,131.14335681279942,8.43773800308967,5.1753075729955603e-14,7.245430602193784e-13,0.14285714285714285,"lower","***","***"
"Llama-3.2-3B","en","diff - same","5",8.985697981136187,1.192844918970215,131.14335681279942,7.532997658147846,7.1708378230462375e-12,6.692781968176488e-11,0.17857142857142858,"lower","***","***"
"Llama-3.2-3B","en","diff - same","6",7.5176271056059205,1.192844918970215,131.14335681279942,6.302266946901949,4.118732759939816e-9,2.8831129319578715e-8,0.21428571428571427,"lower","***","***"
"Llama-3.2-3B","en","diff - same","7",6.962398713284375,1.192844918970215,131.14335681279942,5.836801249314978,3.9523313895084736e-8,1.810052767571885e-7,0.25,"lower","***","***"
"Llama-3.2-3B","en","diff - same","8",6.366521022207877,1.192844918970215,131.14335681279942,5.337257946074084,4.02609475964752e-7,5.636532663506528e-7,0.2857142857142857,"lower","***","***"
"Llama-3.2-3B","en","diff - same","9",5.927441305809936,1.1928449189702153,131.14335681279942,4.969163393785593,2.0591502005647845e-6,2.6207366189006347e-6,0.32142857142857145,"lower","***","***"
"Llama-3.2-3B","en","diff - same","10",5.5043856564626275,1.1928449189702153,131.14335681279942,4.614502328780988,9.26282422816765e-6,1.037436313554777e-5,0.35714285714285715,"middle","***","***"
"Llama-3.2-3B","en","diff - same","11",5.630949499909771,1.192844918970215,131.14335681279942,4.720604841718217,5.950874772401537e-6,6.9426872344684606e-6,0.39285714285714285,"middle","***","***"
"Llama-3.2-3B","en","diff - same","12",5.337184757334905,1.192844918970215,131.14335681279942,4.47433247395018,1.645372470181129e-5,1.7063121912989485e-5,0.42857142857142855,"middle","***","***"
"Llama-3.2-3B","en","diff - same","13",5.385533958346958,1.192844918970215,131.14335681279942,4.51486515363313,1.3951644443904391e-5,1.5024847862666268e-5,0.4642857142857143,"middle","***","***"
"Llama-3.2-3B","en","diff - same","14",5.87532899940484,1.192844918970215,131.14335681279942,4.925475982642422,2.487494285965051e-6,3.028253913348758e-6,0.5,"middle","***","***"
"Llama-3.2-3B","en","diff - same","15",6.367881627890053,1.192844918970215,131.14335681279942,5.338398585280856,4.00535504526309e-7,5.636532663506528e-7,0.5357142857142857,"middle","***","***"
"Llama-3.2-3B","en","diff - same","16",6.212436919149815,1.192844918970215,131.14335681279942,5.208084320393486,7.195586302841361e-7,9.594115070455147e-7,0.5714285714285714,"middle","***","***"
"Llama-3.2-3B","en","diff - same","17",6.391204534761613,1.192844918970215,131.14335681279942,5.35795092314192,3.6656377466609655e-7,5.636532663506528e-7,0.6071428571428571,"middle","***","***"
"Llama-3.2-3B","en","diff - same","18",6.713868841573458,1.192844918970215,131.14335681279942,5.628450718782079,1.0553727963463979e-7,2.612025292979807e-7,0.6428571428571429,"middle","***","***"
"Llama-3.2-3B","en","diff - same","19",6.86708752003598,1.192844918970215,131.14335681279942,5.756898831378976,5.773457932815566e-8,2.020710276485448e-7,0.6785714285714286,"higher","***","***"
"Llama-3.2-3B","en","diff - same","20",6.928441284908373,1.1928449189702153,131.14335681279942,5.808333652365897,4.5251319189297125e-8,1.810052767571885e-7,0.7142857142857143,"higher","***","***"
"Llama-3.2-3B","en","diff - same","21",6.829241347434612,1.192844918970215,131.14335681279942,5.725171175923109,6.705733829225512e-8,2.086228302425715e-7,0.75,"higher","***","***"
"Llama-3.2-3B","en","diff - same","22",6.678293505701374,1.1928449189702153,131.14335681279942,5.598626778296339,1.2127260288834819e-7,2.612025292979807e-7,0.7857142857142857,"higher","***","***"
"Llama-3.2-3B","en","diff - same","23",6.621322667974243,1.192844918970215,131.14335681279942,5.55086630514421,1.5137157630489428e-7,3.0187618931390485e-7,0.8214285714285714,"higher","***","***"
"Llama-3.2-3B","en","diff - same","24",6.604276635525691,1.192844918970215,131.14335681279942,5.536576071621425,1.6171938713244903e-7,3.0187618931390485e-7,0.8571428571428571,"higher","***","***"
"Llama-3.2-3B","en","diff - same","25",6.569029222871983,1.192844918970215,131.14335681279942,5.507027039644882,1.853578991282282e-7,3.2437632347439933e-7,0.8928571428571429,"higher","***","***"
"Llama-3.2-3B","en","diff - same","26",6.684989208306961,1.192844918970215,131.14335681279942,5.60423999967919,1.1814531555903425e-7,2.612025292979807e-7,0.9285714285714286,"higher","***","***"
"Llama-3.2-3B","en","diff - same","27",6.730210041204186,1.192844918970215,131.14335681279942,5.642150068438392,9.899693215078746e-8,2.612025292979807e-7,0.9642857142857143,"higher","***","***"
"Llama-3.2-3B","en","diff - same","28",6.4794022628425,1.192844918970215,131.14335681279942,5.431889895994342,2.617304566573141e-7,4.3108545802381144e-7,1,"higher","***","***"
"Llama-3.2-3B","zh","diff - same","1",0.9574736987433443,0.9539324257840157,122.58961511143315,1.0037122891135797,0.3174943973828271,0.3174943973828271,0.03571428571428571,"lower","",""
"Llama-3.2-3B","zh","diff - same","2",1.8428048611947108,0.953932425784015,122.58961511143522,1.9317981141904805,0.055692055067958685,0.057754723774179374,0.07142857142857142,"lower","",""
"Llama-3.2-3B","zh","diff - same","3",2.2770686906190925,0.953932425784015,122.58961511143522,2.3870335351559335,0.018513533247643762,0.019937651189770204,0.10714285714285714,"lower","*","*"
"Llama-3.2-3B","zh","diff - same","4",2.5191326671473497,0.953932425784015,122.58961511143522,2.6407873336278853,0.00934782460077583,0.01046956355286893,0.14285714285714285,"lower","**","*"
"Llama-3.2-3B","zh","diff - same","5",2.7793541068764065,0.953932425784015,122.58961511143522,2.913575460643472,0.0042479022406142234,0.004955885947383261,0.17857142857142858,"lower","**","**"
"Llama-3.2-3B","zh","diff - same","6",2.8903670121285465,0.953932425784015,122.58961511143418,3.0299494324800005,0.002983932215086325,0.003632613131409439,0.21428571428571427,"lower","**","**"
"Llama-3.2-3B","zh","diff - same","7",3.4942369941154197,0.953932425784015,122.58961511143522,3.662981674245518,3.693265038130365e-4,7.656708627777691e-4,0.25,"lower","***","***"
"Llama-3.2-3B","zh","diff - same","8",3.351432166689204,0.9539324257840149,122.58961511143418,3.5132804757472624,6.206316158875266e-4,0.0010861053278031715,0.2857142857142857,"lower","***","**"
"Llama-3.2-3B","zh","diff - same","9",3.1827322239930944,0.953932425784015,122.58961511143418,3.3364336277564735,0.0011235760080856797,0.0017151536462794495,0.32142857142857145,"lower","**","**"
"Llama-3.2-3B","zh","diff - same","10",3.170422235811969,0.953932425784015,122.58961511143418,3.3235291621482226,0.0011723143403582332,0.0017151536462794495,0.35714285714285715,"middle","**","**"
"Llama-3.2-3B","zh","diff - same","11",3.3732042093305883,0.9539324257840149,122.58961511143418,3.5361039400230365,5.73970300975635e-4,0.0010714112284878519,0.39285714285714285,"middle","***","**"
"Llama-3.2-3B","zh","diff - same","12",3.1576163740781436,0.953932425784015,122.58961511143418,3.3101048761215677,0.001225109747342464,0.0017151536462794495,0.42857142857142855,"middle","**","**"
"Llama-3.2-3B","zh","diff - same","13",3.0599920464940547,0.953932425784015,122.58961511143418,3.2077660469284477,0.0017069145930739566,0.0022758861240986085,0.4642857142857143,"middle","**","**"
"Llama-3.2-3B","zh","diff - same","14",3.031201451285011,0.953932425784015,122.58961511143418,3.1775850881614978,0.0018796472840329945,0.0023922783614965383,0.5,"middle","**","**"
"Llama-3.2-3B","zh","diff - same","15",3.2009483676118577,0.953932425784015,122.58961511143418,3.355529470529395,0.001054922078786381,0.0017151536462794495,0.5357142857142857,"middle","**","**"
"Llama-3.2-3B","zh","diff - same","16",3.5801856454102787,0.9539324257840149,122.58961511143418,3.753080982091375,2.6829414590933705e-4,6.260196737884532e-4,0.5714285714285714,"middle","***","***"
"Llama-3.2-3B","zh","diff - same","17",3.628572839544029,0.9539324257840149,122.58961511143522,3.803804904274838,2.235900909636143e-4,5.691384133619273e-4,0.6071428571428571,"middle","***","***"
"Llama-3.2-3B","zh","diff - same","18",3.795409308178018,0.953932425784015,122.58961511143418,3.978698286787619,1.1775849701872006e-4,3.839015186753562e-4,0.6428571428571429,"middle","***","***"
"Llama-3.2-3B","zh","diff - same","19",3.7661350042914012,0.9539324257840149,122.58961511143418,3.948010259946979,1.3196713628947103e-4,3.839015186753562e-4,0.6785714285714286,"higher","***","***"
"Llama-3.2-3B","zh","diff - same","20",3.850391190654261,0.953932425784015,122.58961511143522,4.036335369866176,9.492426387757924e-5,3.839015186753562e-4,0.7142857142857143,"higher","***","***"
"Llama-3.2-3B","zh","diff - same","21",3.9116793558155267,0.953932425784015,122.58961511143418,4.100583280414866,7.446706788286052e-5,3.839015186753562e-4,0.75,"higher","***","***"
"Llama-3.2-3B","zh","diff - same","22",3.853872513690992,0.953932425784015,122.58961511143522,4.039984813938559,9.363093398216272e-5,3.839015186753562e-4,0.7857142857142857,"higher","***","***"
"Llama-3.2-3B","zh","diff - same","23",3.970944991492964,0.953932425784015,122.58961511143522,4.162710988914478,5.874599549203921e-5,3.839015186753562e-4,0.8214285714285714,"higher","***","***"
"Llama-3.2-3B","zh","diff - same","24",3.9055272794024223,0.953932425784015,122.58961511143522,4.094134106189502,7.631250236208366e-5,3.839015186753562e-4,0.8571428571428571,"higher","***","***"
"Llama-3.2-3B","zh","diff - same","25",3.788410051342152,0.953932425784015,122.58961511143522,3.9713610198631684,1.2101647328692341e-4,3.839015186753562e-4,0.8928571428571429,"higher","***","***"
"Llama-3.2-3B","zh","diff - same","26",3.8717850275459806,0.953932425784015,122.58961511143522,4.05876236397337,8.723829873654817e-5,3.839015186753562e-4,0.9285714285714286,"higher","***","***"
"Llama-3.2-3B","zh","diff - same","27",3.756280412946137,0.953932425784015,122.58961511143522,3.937679767892298,1.3710768524119866e-4,3.839015186753562e-4,0.9642857142857143,"higher","***","***"
"Llama-3.2-3B","zh","diff - same","28",3.484484772328787,0.953932425784015,122.58961511143522,3.652758495409116,3.8283543138888456e-4,7.656708627777691e-4,1,"higher","***","***"
"mdeberta-v3-base","en","diff - same","1",0.560806520750228,1.1831288681818404,451.0301044582644,0.4740029052051117,0.6357272091578641,0.6357272091578641,0.08333333333333333,"lower","",""
"mdeberta-v3-base","en","diff - same","2",0.9580825370939762,1.183128868181857,451.03010445810173,0.8097871355013803,0.41848954077561673,0.45653404448249096,0.16666666666666666,"lower","",""
"mdeberta-v3-base","en","diff - same","3",2.817102543351285,1.1831288681818568,451.03010445810173,2.381061454176497,0.017676986919390382,0.021212384303268456,0.25,"lower","*","*"
"mdeberta-v3-base","en","diff - same","4",7.252437963783379,1.1831288681818568,451.03010445810173,6.129879980807482,1.9208831551640628e-9,4.610119572393751e-9,0.3333333333333333,"middle","***","***"
"mdeberta-v3-base","en","diff - same","5",9.561359727528835,1.1831288681818568,451.03010445810173,8.081418672694557,5.925769296044525e-15,3.555461577626715e-14,0.4166666666666667,"middle","***","***"
"mdeberta-v3-base","en","diff - same","6",10.927360681789652,1.1831288681818568,451.03010445810173,9.235985170898582,1.0081749304373924e-18,1.209809916524871e-17,0.5,"middle","***","***"
"mdeberta-v3-base","en","diff - same","7",9.276877536458565,1.1831288681818573,451.03010445810173,7.840969640707497,3.2566278021871694e-14,1.3026511208748678e-13,0.5833333333333334,"middle","***","***"
"mdeberta-v3-base","en","diff - same","8",8.150756080695484,1.183128868181857,451.03010445810173,6.889153244329968,1.895132210290902e-11,5.685396630872706e-11,0.6666666666666666,"middle","***","***"
"mdeberta-v3-base","en","diff - same","9",6.297482662535657,1.1831288681818568,451.03010445810173,5.322736036534341,1.614593919024999e-7,3.229187838049998e-7,0.75,"higher","***","***"
"mdeberta-v3-base","en","diff - same","10",6.240184732446442,1.183128868181857,451.03010445810173,5.274306882593344,2.0723804682640762e-7,3.5526522313098445e-7,0.8333333333333334,"higher","***","***"
"mdeberta-v3-base","en","diff - same","11",3.7043673559278165,1.183128868181857,451.03010445810173,3.1309922828782026,0.0018553883850301232,0.0027830825775451845,0.9166666666666666,"higher","**","**"
"mdeberta-v3-base","en","diff - same","12",2.8612612026095876,1.183128868181857,451.03010445810173,2.418385080068714,0.01598466880068168,0.021212384303268456,1,"higher","*","*"
"mdeberta-v3-base","zh","diff - same","1",0.09768434538965616,0.9357866396912521,495.7981959439858,0.10438741188043202,0.9169041256532293,0.9169041256532293,0.08333333333333333,"lower","",""
"mdeberta-v3-base","zh","diff - same","2",0.2640799992230354,0.935786639691263,495.79819594378887,0.28220107877385525,0.7779070923455522,0.8486259189224206,0.16666666666666666,"lower","",""
"mdeberta-v3-base","zh","diff - same","3",0.36970767154567774,0.9357866396912631,495.79819594378887,0.39507688597440604,0.6929560603228672,0.8315472723874405,0.25,"lower","",""
"mdeberta-v3-base","zh","diff - same","4",1.1410982132557521,0.935786639691263,495.79819594378887,1.2193999837743206,0.22327220008070411,0.33490830012105616,0.3333333333333333,"middle","",""
"mdeberta-v3-base","zh","diff - same","5",2.2687202176149137,0.935786639691263,495.79819594378887,2.4243990257901262,0.01569024735787628,0.03138049471575256,0.4166666666666667,"middle","*","*"
"mdeberta-v3-base","zh","diff - same","6",3.592156771260295,0.9357866396912629,495.79819594378887,3.8386493447325005,1.3972086165188957e-4,8.661535867888862e-4,0.5,"middle","***","***"
"mdeberta-v3-base","zh","diff - same","7",3.584420669577292,0.9357866396912629,495.79819594378887,3.8303823943883977,1.4435893113148103e-4,8.661535867888862e-4,0.5833333333333334,"middle","***","***"
"mdeberta-v3-base","zh","diff - same","8",3.475982555599639,0.9357866396912629,495.79819594378887,3.7145032939842397,2.2674619260674547e-4,9.069847704269819e-4,0.6666666666666666,"middle","***","***"
"mdeberta-v3-base","zh","diff - same","9",2.588990426201647,0.9357866396912629,495.79819594378887,2.7666460669451465,0.005875158968401597,0.01762547690520479,0.75,"higher","**","*"
"mdeberta-v3-base","zh","diff - same","10",2.311832387389166,0.9357866396912629,495.79819594378887,2.4704695379620847,0.013828925882608258,0.03138049471575256,0.8333333333333334,"higher","*","*"
"mdeberta-v3-base","zh","diff - same","11",1.155279174073803,0.9357866396912627,495.79819594378887,1.2345540372909747,0.21758131585114623,0.33490830012105616,0.9166666666666666,"higher","",""
"mdeberta-v3-base","zh","diff - same","12",0.390378790523612,0.9357866396912625,495.79819594378887,0.4171664500920925,0.6767372335706889,0.8315472723874405,1,"higher","",""
"Qwen2.5-1.5B","en","diff - same","1",3.1899641532203113,1.0703110236615085,154.3133186174803,2.980408575357395,0.0033454823442793753,0.0033454823442793753,0.03571428571428571,"lower","**","**"
"Qwen2.5-1.5B","en","diff - same","2",6.715657267864067,1.070311023661539,154.3133186174803,6.27449135755864,3.3755678136348344e-9,5.5597587518691385e-9,0.07142857142857142,"lower","***","***"
"Qwen2.5-1.5B","en","diff - same","3",7.479191032135672,1.070311023661539,154.3133186174803,6.9878669534294104,7.8654969456156e-11,4.146869845632754e-10,0.10714285714285714,"lower","***","***"
"Qwen2.5-1.5B","en","diff - same","4",9.403878693113196,1.070311023661539,154.3133186174803,8.786117759436396,2.8044293890345303e-15,4.037202028507197e-14,0.14285714285714285,"lower","***","***"
"Qwen2.5-1.5B","en","diff - same","5",9.39884588143311,1.070311023661539,154.3133186174803,8.781415563935438,2.883715734647998e-15,4.037202028507197e-14,0.17857142857142858,"lower","***","***"
"Qwen2.5-1.5B","en","diff - same","6",8.25674276269316,1.070311023661539,154.3133186174803,7.714339645355426,1.407027541375536e-12,1.3132257052838336e-11,0.21428571428571427,"lower","***","***"
"Qwen2.5-1.5B","en","diff - same","7",7.713757602973997,1.070311023661539,154.3133186174803,7.2070243438072765,2.3814281877298677e-11,1.6669997314109073e-10,0.25,"lower","***","***"
"Qwen2.5-1.5B","en","diff - same","8",7.455041294408456,1.070311023661539,154.3133186174803,6.965303663700226,8.886149669213044e-11,4.146869845632754e-10,0.2857142857142857,"lower","***","***"
"Qwen2.5-1.5B","en","diff - same","9",7.153869683237459,1.070311023661539,154.3133186174803,6.683916660751598,4.0029257963951173e-10,1.0189265663551208e-9,0.32142857142857145,"lower","***","***"
"Qwen2.5-1.5B","en","diff - same","10",6.644734344147164,1.070311023661539,154.3133186174803,6.208227512611705,4.73402296342243e-9,6.976454893464633e-9,0.35714285714285715,"middle","***","***"
"Qwen2.5-1.5B","en","diff - same","11",6.832638122110776,1.070311023661539,154.3133186174803,6.38378748892662,1.9240548520593258e-9,3.591569057177408e-9,0.39285714285714285,"middle","***","***"
"Qwen2.5-1.5B","en","diff - same","12",6.897374101691739,1.070311023661539,154.3133186174803,6.444270823349824,1.4065097046521531e-9,3.0294055177123295e-9,0.42857142857142855,"middle","***","***"
"Qwen2.5-1.5B","en","diff - same","13",7.045309288020463,1.070311023661539,154.3133186174803,6.582487830423747,6.833411901049104e-10,1.5944627769114576e-9,0.4642857142857143,"middle","***","***"
"Qwen2.5-1.5B","en","diff - same","14",6.763543636695812,1.070311023661539,154.3133186174803,6.319231968253208,2.683423566125092e-9,4.695991240718911e-9,0.5,"middle","***","***"
"Qwen2.5-1.5B","en","diff - same","15",6.600232436318424,1.070311023661539,154.3133186174803,6.166649030427622,5.847273245612174e-9,7.796364327482898e-9,0.5357142857142857,"middle","***","***"
"Qwen2.5-1.5B","en","diff - same","16",6.646958481725713,1.070311023661539,154.3133186174803,6.210305541828802,4.684219095845363e-9,6.976454893464633e-9,0.5714285714285714,"middle","***","***"
"Qwen2.5-1.5B","en","diff - same","17",6.877953977171065,1.070311023661539,154.3133186174803,6.426126448405205,1.5453820813042831e-9,3.0907641626085663e-9,0.6071428571428571,"middle","***","***"
"Qwen2.5-1.5B","en","diff - same","18",7.178110272126771,1.070311023661539,154.3133186174803,6.706564833435446,3.5503184612572815e-10,9.940891691520388e-10,0.6428571428571429,"middle","***","***"
"Qwen2.5-1.5B","en","diff - same","19",7.322752160736634,1.070311023661539,154.3133186174803,6.8417048865716295,1.7277635420017393e-10,6.374086711696885e-10,0.6785714285714286,"higher","***","***"
"Qwen2.5-1.5B","en","diff - same","20",7.257405615852592,1.070311023661539,154.3133186174803,6.780651096187886,2.3943189852365156e-10,7.448992398513604e-10,0.7142857142857143,"higher","***","***"
"Qwen2.5-1.5B","en","diff - same","21",7.31222696747496,1.070311023661539,154.3133186174803,6.831871115799403,1.8211676319133958e-10,6.374086711696885e-10,0.75,"higher","***","***"
"Qwen2.5-1.5B","en","diff - same","22",6.605780177213555,1.070311023661539,154.3133186174803,6.171832328340551,5.695576075587044e-9,7.796364327482898e-9,0.7857142857142857,"higher","***","***"
"Qwen2.5-1.5B","en","diff - same","23",6.347301317345828,1.070311023661539,154.3133186174803,5.93033349841776,1.9126093389495983e-8,2.434230067754034e-8,0.8214285714285714,"higher","***","***"
"Qwen2.5-1.5B","en","diff - same","24",6.065862164538359,1.070311023661539,154.3133186174803,5.667382686377476,6.925895292591888e-8,8.431524704024908e-8,0.8571428571428571,"higher","***","***"
"Qwen2.5-1.5B","en","diff - same","25",5.60520281718658,1.070311023661539,154.3133186174803,5.236985038247252,5.267475794715247e-7,6.145388427167788e-7,0.8928571428571429,"higher","***","***"
"Qwen2.5-1.5B","en","diff - same","26",5.338737523662266,1.070311023661539,154.3133186174803,4.988024420601051,1.6255666951203138e-6,1.8206346985347517e-6,0.9285714285714286,"higher","***","***"
"Qwen2.5-1.5B","en","diff - same","27",4.817469592206705,1.070311023661539,154.3133186174803,4.50099969607537,1.3249637173011647e-5,1.426884003247408e-5,0.9642857142857143,"higher","***","***"
"Qwen2.5-1.5B","en","diff - same","28",4.392233180643618,1.070311023661539,154.3133186174803,4.103697975208896,6.565920395492497e-5,6.809102632362589e-5,1,"higher","***","***"
"Qwen2.5-1.5B","zh","diff - same","1",1.20428545792065,1.2041017656177673,113.34366089600643,1.0001525554634398,0.3193671356231562,0.3193671356231562,0.03571428571428571,"lower","",""
"Qwen2.5-1.5B","zh","diff - same","2",2.3522069125831058,1.2041017656177377,113.34366089600023,1.953495111251131,0.05322525703700674,0.062096133209841205,0.07142857142857142,"lower","",""
"Qwen2.5-1.5B","zh","diff - same","3",2.5151862340904305,1.2041017656177377,113.34366089600023,2.088848555753151,0.03895994929784509,0.049585390015439205,0.10714285714285714,"lower","*","*"
"Qwen2.5-1.5B","zh","diff - same","4",2.8689429091375915,1.2041017656177377,113.34366089600023,2.3826415599230883,0.018852951845603205,0.026394132583844487,0.14285714285714285,"lower","*","*"
"Qwen2.5-1.5B","zh","diff - same","5",3.0038829122037862,1.2041017656177377,113.34366089600023,2.4947085022026445,0.01404749389606306,0.02185165717165365,0.17857142857142858,"lower","*","*"
"Qwen2.5-1.5B","zh","diff - same","6",3.11556943209519,1.2041017656177377,113.34366089600113,2.5874635525484977,0.010932834997823862,0.02185165717165365,0.21428571428571427,"lower","*","*"
"Qwen2.5-1.5B","zh","diff - same","7",3.25750673733223,1.2041017656177377,113.34366089600113,2.705341716413013,0.007877012951223235,0.02185165717165365,0.25,"lower","**","*"
"Qwen2.5-1.5B","zh","diff - same","8",3.2985266501955777,1.2041017656177377,113.34366089600113,2.739408532054881,0.007151304456152328,0.02185165717165365,0.2857142857142857,"lower","**","*"
"Qwen2.5-1.5B","zh","diff - same","9",3.336479439400467,1.2041017656177377,113.34366089600023,2.770928118097028,0.006534582729639811,0.02185165717165365,0.32142857142857145,"lower","**","*"
"Qwen2.5-1.5B","zh","diff - same","10",3.208613173453212,1.2041017656177377,113.34366089600023,2.664735876213174,0.008828960978543982,0.02185165717165365,0.35714285714285715,"middle","**","*"
"Qwen2.5-1.5B","zh","diff - same","11",3.1620702614014413,1.2041017656177377,113.34366089600023,2.62608223963463,0.009830669027413402,0.02185165717165365,0.39285714285714285,"middle","**","*"
"Qwen2.5-1.5B","zh","diff - same","12",3.300208533448761,1.2041017656177377,113.34366089600023,2.7408053269946517,0.0071228903948165915,0.02185165717165365,0.42857142857142855,"middle","**","*"
"Qwen2.5-1.5B","zh","diff - same","13",3.3052542990570353,1.2041017656177377,113.34366089600023,2.744995808025701,0.0070382613637202645,0.02185165717165365,0.4642857142857143,"middle","**","*"
"Qwen2.5-1.5B","zh","diff - same","14",3.2316912086411613,1.2041017656177377,113.34366089600113,2.6839020595432928,0.008367362147403136,0.02185165717165365,0.5,"middle","**","*"
"Qwen2.5-1.5B","zh","diff - same","15",3.0668583083913097,1.2041017656177377,113.34366089600113,2.5470092279267824,0.012205566520571602,0.02185165717165365,0.5357142857142857,"middle","*","*"
"Qwen2.5-1.5B","zh","diff - same","16",2.9293714090221967,1.2041017656177377,113.34366089600113,2.43282710205092,0.01654500406164117,0.024382111248734354,0.5714285714285714,"middle","*","*"
"Qwen2.5-1.5B","zh","diff - same","17",3.146695833645123,1.2041017656177377,113.34366089600113,2.6133138605861777,0.01018344610569945,0.02185165717165365,0.6071428571428571,"middle","*","*"
"Qwen2.5-1.5B","zh","diff - same","18",3.25601685223997,1.2041017656177377,113.34366089600113,2.704104374906836,0.00790458723569314,0.02185165717165365,0.6428571428571429,"middle","**","*"
"Qwen2.5-1.5B","zh","diff - same","19",3.3016314402720184,1.2041017656177377,113.34366089600023,2.7419870434108944,0.007098931765834394,0.02185165717165365,0.6785714285714286,"higher","**","*"
"Qwen2.5-1.5B","zh","diff - same","20",3.3814468801506665,1.2041017656177377,113.34366089600113,2.8082733342857362,0.00586681796430547,0.02185165717165365,0.7142857142857143,"higher","**","*"
"Qwen2.5-1.5B","zh","diff - same","21",3.348008308254716,1.2041017656177377,113.34366089600113,2.7805027812886682,0.006357076494532635,0.02185165717165365,0.75,"higher","**","*"
"Qwen2.5-1.5B","zh","diff - same","22",3.0110722081593835,1.2041017656177377,113.34366089600113,2.50067917358681,0.013825330139607924,0.02185165717165365,0.7857142857142857,"higher","*","*"
"Qwen2.5-1.5B","zh","diff - same","23",3.0205788754198846,1.2041017656177377,113.34366089600113,2.5085744092985722,0.013536383527274836,0.02185165717165365,0.8214285714285714,"higher","*","*"
"Qwen2.5-1.5B","zh","diff - same","24",2.752885207992307,1.2041017656177377,113.34366089600113,2.286256267201801,0.024097264760963508,0.03212968634795134,0.8571428571428571,"higher","*","*"
"Qwen2.5-1.5B","zh","diff - same","25",2.424527899400142,1.2041017656177377,113.34366089600113,2.013557299416708,0.04642519638301329,0.05651763037932053,0.8928571428571429,"higher","*",""
"Qwen2.5-1.5B","zh","diff - same","26",2.2682539584736796,1.2041017656177377,113.34366089600023,1.8837726371989847,0.06215823956516479,0.06961722831298457,0.9285714285714286,"higher","",""
"Qwen2.5-1.5B","zh","diff - same","27",1.459023395702814,1.2041017656177377,113.34366089600023,1.2117110342034043,0.2281430799906036,0.2365928236939593,0.9642857142857143,"higher","",""
"Qwen2.5-1.5B","zh","diff - same","28",1.9715486376468545,1.2041017656177377,113.34366089600023,1.6373604739591052,0.10432866085152183,0.11235394245548504,1,"higher","",""
